time,coh_imag,coh_real,trans_pop0,trans_pop1,cis_pop0,cis_pop1
0.08901494054719999438,-0.01300423582482258464,-0.07375444568833629255,0.01559792569145476877,0.03828239785085819219,0.06514626997286356025,0.87496888201688016728
0.08907541265354999849,-0.01206001335127190530,-0.07371840074769125950,0.01563958031240520602,0.03858196756261480370,0.06530781613384847861,0.87444864972112346102
0.08913588475990000259,-0.01119871409285492191,-0.07372939327276156751,0.01568322625763677453,0.03888037314583045467,0.06542571593446816491,0.87397133625360978737
0.08919635686625000670,-0.01036070681401978465,-0.07377581275863599741,0.01572976790594100838,0.03917669210858092110,0.06549849457832353228,0.87353843736878378223
0.08925682897259999693,-0.00951980656869102181,-0.07386219732970181195,0.01577918235947600029,0.03947093742883925338,0.06552541337087153250,0.87315070201650923920
0.08931730107895000104,-0.00866451165152300369,-0.07398640237851536461,0.01583141970996834388,0.03976314823243491670,0.06550703942417908376,0.87280757479902260076
0.08937777318530000514,-0.00778529025250771292,-0.07414372219913194229,0.01588637355162575773,0.04005341963210276579,0.06544526897150708400,0.87250717155261692248
0.08943824529164999537,-0.00687420331477095643,-0.07432755543792238240,0.01594388009838352757,0.04034190393476200232,0.06534327446176176057,0.87224633189423916857
0.08949871739799999948,-0.00592505424968453077,-0.07452983946680150074,0.01600372293227738177,0.04062880594897884390,0.06520540408664660115,0.87202071961322036309
0.08955918950435000359,-0.00493358284965874673,-0.07474147402706475540,0.01606564053405496947,0.04091437546865100278,0.06503703870827394484,0.87182496570523626556
0.08961966161069999381,-0.00389760831115239714,-0.07495276038728533596,0.01612933547545314719,0.04119889808508307716,0.06484441173729257879,0.87165284846904145244
0.08968013371704999792,-0.00281709273811645358,-0.07515385028975762882,0.01619448439167158263,0.04148268521698425526,0.06463439883098462402,0.87149750378863488631
0.08974060582340000203,-0.00169411524580743056,-0.07533519166027660696,0.01626074801036359388,0.04176606408514350194,0.06441428545014750429,0.87135165755773447138
0.08980107792975000613,-0.00053275480224176225,-0.07548795607724656520,0.01632778081862134786,0.04204936805120576548,0.06419152101706851465,0.87120787150409306765
0.08986155003609999636,0.00066111537921606435,-0.07560443241679741522,0.01639524025698344684,0.04233292743247103751,0.06397346860969385651,0.87105879347751968833
0.08992202214245000047,0.00188011544502931474,-0.07567837079859789096,0.01646279546177550554,0.04261706077139975485,0.06376715894054157951,0.87089740345328214843
0.08998249424880000458,0.00311571844703701587,-0.07570526075290000267,0.01653013550839129917,0.04290206660737636013,0.06357905696808732743,0.87071724690267893187
0.09004296635514999481,0.00435866768475414411,-0.07568252783426056285,0.01659697697058383492,0.04318821593525336289,0.06341484894776365511,0.87051264772465142272
0.09010343846149999891,0.00559943301447663865,-0.07560963448099779216,0.01666307055897695011,0.04347574558676511880,0.06327925700940520426,0.87027889365193089599
0.09016391056785000302,0.00682868240979102054,-0.07548807462359488629,0.01672820667989825469,0.04376485269332299616,0.06317588736794463311,0.87001238802534541783
0.09022438267420000713,0.00803774110808613482,-0.07532125785270910034,0.01679221988152349368,0.04405569026287364104,0.06310711701521132255,0.86971076308859207593
0.09028485478054999736,0.00921900903920888463,-0.07511428749122614490,0.01685499221815498980,0.04434836383974991719,0.06307402228324793247,0.86937295141303450041
0.09034532688690000146,0.01036630897398017545,-0.07487364640981476749,0.01691645552864649849,0.04464292925135206896,0.06307635115573100026,0.86899921357584375414
0.09040579899325000557,0.01147514321942728031,-0.07460681310394055854,0.01697659254794716896,0.04493939152237744206,0.06311253976319669556,0.86859112165554441809
0.09046627109959999580,0.01254284509150821979,-0.07432183671998265906,0.01703543673491947005,0.04523770507312771527,0.06317977219149618906,0.86815149941584024429
0.09052674320594999990,0.01356862144712145390,-0.07402690220554837552,0.01709307074270627336,0.04553777527517035434,0.06327408154757498127,0.86768432123364536146
0.09058721531230000401,0.01455349250121326134,-0.07372991518385807463,0.01714962355228877300,0.04583946134299529684,0.06339048910505216960,0.86719457294933843805
0.09064768741864999424,0.01550014325128180707,-0.07343813101895176054,0.01720526638101359251,0.04614258044918435886,0.06352317723985113906,0.86668807892972676843
0.09070815952499999835,0.01641270573845975481,-0.07315784515885379036,0.01726020753233521374,0.04644691289638212817,0.06366569075142962386,0.86617130074828363462
0.09076863163135000245,0.01729649259463161837,-0.07289415403184043574,0.01731468637434795121,0.04675220815833561194,0.06381116009823352420,0.86565111395424210183
0.09082910373770000656,0.01815770038006675469,-0.07265078932028827541,0.01736896664381825869,0.04705819159352624126,0.06395253915924264954,0.86513457031806684228
0.09088957584404999679,0.01900309755167097284,-0.07243002448008316330,0.01742332928145053084,0.04736457162634745421,0.06408284948563136574,0.86462865358831408891
0.09095004795040000090,0.01983970832828610420,-0.07223265098305986509,0.01747806500874076949,0.04767104718642425909,0.06419542271187678173,0.86414003708930609005
0.09101052005675000500,0.02067450176478267607,-0.07205802189757275211,0.01753346684639480249,0.04797731520699519830,0.06428413286657255754,0.86367485141788291614
0.09107099216309999523,0.02151409562434795225,-0.07190416044239519855,0.01758982274885381031,0.04828307800840309777,0.06434361070071696609,0.86323847012072429941
0.09113146426944999934,0.02236448658507298251,-0.07176792944330424862,0.01764740850187213050,0.04858805041975596678,0.06436943274460905917,0.86283532064101586823
0.09119193637580000344,0.02323082042141564121,-0.07164525341358651822,0.01770648101877671937,0.04889196650260133059,0.06435827854970697925,0.86246872707813959646
0.09125240848214999367,0.02411721614924636908,-0.07153137878998357124,0.01776727218605790928,0.04919458572505828325,0.06430805046994819696,0.86214079040749103111
0.09131288058849999778,0.02494217794608434569,-0.07144821032031986596,0.01783044766258142302,0.04949524719463303801,0.06421997115867635053,0.86185027801186075980
0.09137335269485000189,0.02578660034399628265,-0.07138965331837464345,0.01789645626438311071,0.04979346771913926301,0.06409748431234409127,0.86159377539496695420
0.09143382480120000599,0.02666283329197375457,-0.07134878170425476562,0.01796536051116895752,0.05008919031176795045,0.06394301813079118768,0.86136884375656119772
0.09149429690754999622,0.02757597451724866366,-0.07131773525245632683,0.01803720778913977391,0.05038236124186163539,0.06376004352740650971,0.86117201359545403339
0.09155476901390000033,0.02852882922027465476,-0.07128804380079573066,0.01811199762794112739,0.05067297467384811877,0.06355298051012207849,0.86099886641136202936
0.09161524112025000444,0.02952220814244464753,-0.07125095989292083709,0.01818967689265337667,0.05096107781735045861,0.06332704222734261701,0.86084419033953629707
0.09167571322659999467,0.03055501054986156304,-0.07119782698231945373,0.01827014062747081558,0.05124677013791835434,0.06308805019746976939,0.86070216488798667598
0.09173618533294999877,0.03162431492785603565,-0.07112045184705748091,0.01835323572491812452,0.05153019971314185682,0.06284222962687620317,0.86056656561089961421
0.09179665743930000288,0.03272552524385544115,-0.07101146612605262198,0.01843876651314955636,0.05181155765411629005,0.06259599243359856291,0.86043098109113014260
0.09185712954565000699,0.03385258548169194082,-0.07086466253629797318,0.01852650174878015324,0.05209107111861945028,0.06235571563480297314,0.86028903455917593579
0.09191760165199999721,0.03499826101717197491,-0.07067528840938837320,0.01861618260946086914,0.05236899532132759799,0.06212752287281635838,0.86013460237349614879
0.09197807375835000132,0.03615448119969771196,-0.07044027716340862944,0.01870753129595590161,0.05264560493285819903,0.06191707683092528836,0.85996202161018209242
0.09203854586470000543,0.03731272950845378883,-0.07015840342888594872,0.01880025987408663266,0.05292118523662939916,0.06172938992215663140,0.85976627937955685255
0.09209901797104999566,0.03846446380669626269,-0.06983034968730944536,0.01889407902297078959,0.05319602337839713507,0.06156865985737101227,0.85954317726202922323
0.09215949007739999976,0.03960154577113550456,-0.06945867635498870207,0.01898870639789945053,0.05347040000070273080,0.06143813558033235644,0.85928946537524486526
0.09221996218375000387,0.04071665594136905653,-0.06904769246903863511,0.01908387435046329447,0.05374458152024977342,0.06134001775107811305,0.85900294189092663011
0.09228043429009999410,0.04180366940246613150,-0.06860323033477112864,0.01917933677584297836,0.05401881327848202102,0.06127539660900254564,0.85868251516999394291
0.09234090639644999821,0.04285796743944046000,-0.06813233458302914158,0.01927487489740584842,0.05429331375520363157,0.06124422870953852294,0.85832822702246047708
0.09240137850280000231,0.04387666317753731449,-0.06764288347009880797,0.01937030186925158340,0.05456826996467413482,0.06124535268259466425,0.85794123694394819335
0.09246185060915000642,0.04485872454752291155,-0.06714316694060976087,0.01946546617023340794,0.05484383406041205833,0.06127654278867432358,0.85752376855322653970
0.09252232271549999665,0.04580498567814450528,-0.06664145081949295057,0.01956025384578360948,0.05512012109201822746,0.06133459770281812773,0.85707902080120623722
0.09258279482185000075,0.04671804726028655486,-0.06614555848670435056,0.01965458969470888426,0.05539720781681877620,0.06141546075576951452,0.85661104772182006251
0.09264326692820000486,0.04760207635076399435,-0.06566249984062703937,0.01974843749455685443,0.05567513247281485195,0.06151436691542173929,0.85612461144185136863
0.09270373903454999509,0.04846252501868374141,-0.06519817220538381974,0.01984179933900532405,0.05595389543980628516,0.06162601112380460683,0.85562501383412237210
0.09276421114089999920,0.04930579378006019753,-0.06475714970195921294,0.01993471415450183068,0.05623346072192076522,0.06174473215029599449,0.85511791265285630459
0.09282468324725000330,0.05013886897652314323,-0.06434256771370999717,0.02002725547597210970,0.05651375817223503600,0.06186470579850646134,0.85460912831373314624
0.09288515535360000741,0.05096896283513781267,-0.06395609894589238120,0.02011952857187776847,0.05679468636955899152,0.06198014109851012615,0.85410444768630588985
0.09294562745994999764,0.05180318126922957983,-0.06359800863553234651,0.02021166699686055557,0.05707611606923970043,0.06208547309667732800,0.85360943128689448223
0.09300609956630000175,0.05264823829029858376,-0.06326726983713279462,0.02030382862473686933,0.05735789417503480564,0.06217554610284534156,0.85312923001250595689
0.09306657167265000585,0.05351022817263800802,-0.06296171616902609958,0.02039619120841615341,0.05763984818504215568,0.06224578176608101809,0.85266841704511331379
0.09312704377899999608,0.05439445828615244172,-0.06267820937193165076,0.02048894755054728525,0.05792179102724798884,0.06229232701422762059,0.85223083989191827925
0.09318751588535000019,0.05530533789394122268,-0.06241280250130613189,0.02058230043583974406,0.05820352613293826305,0.06231217756448721723,0.85181949685565505614
0.09324798799170000430,0.05624631225945501273,-0.06216088602897632681,0.02067645752718235558,0.05848485254506627373,0.06230327333133976048,0.85143644160963605216
0.09330846009804999452,0.05721982797360063849,-0.06191731250419316851,0.02077162642387823249,0.05876556986245827507,0.06226456269892736289,0.85108271891135522935
